name,team,price,condition,position,GW
Tavernier,Bournemouth,5.5,1.0,MID,13
Diogo J.,Liverpool,7.2,0.5,MID,13
Amad,Manchester United,4.9,1.0,MID,13
Trossard,Arsenal,6.8,1.0,MID,13
Bernardo,Manchester City,6.4,1.0,MID,13
Lewis-Potter,Brentford,5.0,1.0,MID,13
Morsy,Ipswich Town,4.9,1.0,MID,13
Ndidi,Leicester City,5.0,1.0,MID,13
Gravenberch,Liverpool,5.0,1.0,MID,13
L.Paquetá,West Ham United,5.8,1.0,MID,13
Onana,Aston Villa,4.9,0.5,MID,13
Enzo,Chelsea,4.8,1.0,MID,13
Eze,Crystal Palace,6.6,0.5,MID,13
I.Sarr,Crystal Palace,5.7,1.0,MID,13
Andreas,Fulham,5.2,1.0,MID,13
Hutchinson,Ipswich Town,5.2,1.0,MID,13
J.Ayew,Leicester City,5.2,1.0,MID,13
Sávio,Manchester City,6.5,1.0,MID,13
Yates,Nottingham Forest,4.9,1.0,MID,13
Mavididi,Leicester City,5.3,1.0,MID,13
Jones,Liverpool,5.3,1.0,MID,13
Bruno G.,Newcastle United,6.2,0.75,MID,13
Hinshelwood,Brighton & Hove Albion,5.0,0.75,MID,13
Anderson,Nottingham Forest,5.0,0.75,MID,13
M.Fernandes,Southampton,5.0,1.0,MID,13
Bissouma,Tottenham Hotspur,4.9,1.0,MID,13
Baleba,Brighton & Hove Albion,5.0,0.0,MID,13
A.Fatawu,Leicester City,5.3,0.0,MID,13
Casemiro,Manchester United,4.8,1.0,MID,13
Elanga,Nottingham Forest,5.2,0.75,MID,13
Neto,Chelsea,6.2,1.0,MID,13
Barkley,Aston Villa,5.2,1.0,MID,13
Wilson,Fulham,5.2,1.0,MID,13
Aribo,Southampton,4.9,1.0,MID,13
Bellegarde,Wolverhampton Wanderers,5.0,1.0,MID,13
Bailey,Aston Villa,6.3,1.0,MID,13
Christie,Bournemouth,4.9,1.0,MID,13
O.Dango,Bournemouth,5.0,1.0,MID,13
Winks,Leicester City,4.5,0.75,MID,13
Gündogan,Manchester City,6.5,1.0,MID,13
Dibling,Southampton,4.5,1.0,MID,13
Kudus,West Ham United,6.2,0.0,MID,13
Ramsey,Aston Villa,5.4,0.5,MID,13
Nørgaard,Brentford,4.8,1.0,MID,13
A.Doucoure,Everton,5.1,1.0,MID,13
Gana,Everton,4.9,1.0,MID,13
Harrison,Everton,5.3,1.0,MID,13
Nelson,Fulham,5.0,1.0,MID,13
Doku,Manchester City,6.3,0.75,MID,13
Carvalho,Brentford,4.8,1.0,MID,13
Minteh,Brighton & Hove Albion,5.2,1.0,MID,13
Mac Allister,Liverpool,6.2,1.0,MID,13
Gibbs-White,Nottingham Forest,6.3,0.75,MID,13
P.M.Sarr,Tottenham Hotspur,4.8,1.0,MID,13
Summerville,West Ham United,5.7,1.0,MID,13
Ødegaard,Arsenal,8.2,1.0,MID,13
McGinn,Aston Villa,5.2,1.0,MID,13
Sancho,Chelsea,6.2,1.0,MID,13
J.Murphy,Newcastle United,5.0,1.0,MID,13
G.Rodríguez,West Ham United,4.9,1.0,MID,13
Rice,Arsenal,6.2,1.0,MID,13
Sinisterra,Bournemouth,4.9,0.0,MID,13
Schade,Brentford,5.1,1.0,MID,13
De Bruyne,Manchester City,9.4,1.0,MID,13
Longstaff,Newcastle United,4.7,1.0,MID,13
Downes,Southampton,4.8,1.0,MID,13
Bentancur,Tottenham Hotspur,5.0,0.0,MID,13
Adingra,Brighton & Hove Albion,5.3,1.0,MID,13
Foden,Manchester City,9.1,1.0,MID,13
Matheus N.,Manchester City,4.9,1.0,MID,13
Werner,Tottenham Hotspur,6.2,1.0,MID,13
Ayari,Brighton & Hove Albion,5.0,1.0,MID,13
Merino,Arsenal,6.0,1.0,MID,13
Jensen,Brentford,5.3,1.0,MID,13
Nkunku,Chelsea,5.9,1.0,MID,13
Chaplin,Ipswich Town,5.1,1.0,MID,13
Grealish,Manchester City,6.4,1.0,MID,13
Eriksen,Manchester United,5.4,1.0,MID,13
Guedes,Wolverhampton Wanderers,5.3,1.0,MID,13
Wharton,Crystal Palace,4.7,0.0,MID,13
Lindstrøm,Everton,5.1,1.0,MID,13
Berge,Fulham,5.0,1.0,MID,13
Burns,Ipswich Town,4.8,1.0,MID,13
J.Clarke,Ipswich Town,5.5,1.0,MID,13
Tonali,Newcastle United,5.5,1.0,MID,13
Willock,Newcastle United,4.8,0.75,MID,13
Kamada,Crystal Palace,5.1,0.0,MID,13
Mangala,Everton,5.0,1.0,MID,13
Dominguez,Nottingham Forest,4.8,1.0,MID,13
Doyle,Wolverhampton Wanderers,4.8,1.0,MID,13
Wieffer,Brighton & Hove Albion,4.8,1.0,MID,13
Lukić,Fulham,4.8,1.0,MID,13
Mainoo,Manchester United,5.2,1.0,MID,13
Jota Silva,Nottingham Forest,5.9,1.0,MID,13
Sosa,Nottingham Forest,5.5,1.0,MID,13
Lavia,Chelsea,4.5,1.0,MID,13
João Félix,Chelsea,6.1,1.0,MID,13
De Cordova-Reid,Leicester City,5.2,1.0,MID,13
Nwaneri,Arsenal,4.5,1.0,MID,13
Brooks,Bournemouth,4.9,1.0,MID,13
Scott,Bournemouth,4.8,0.0,MID,13
Hughes,Crystal Palace,4.9,1.0,MID,13
Phillips,Ipswich Town,4.9,0.75,MID,13
Lallana,Southampton,5.0,0.5,MID,13
C.Doucouré,Crystal Palace,4.9,1.0,MID,13
Lerma,Crystal Palace,4.8,1.0,MID,13
Devenny,Crystal Palace,4.5,1.0,MID,13
Skipp,Leicester City,4.8,1.0,MID,13
El Khannouss,Leicester City,4.9,1.0,MID,13
Brereton Díaz,Southampton,5.0,1.0,MID,13
Sarabia,Wolverhampton Wanderers,5.1,0.75,MID,13
André,Wolverhampton Wanderers,5.0,1.0,MID,13
O'Riley,Brighton & Hove Albion,5.5,1.0,MID,13
Schlupp,Crystal Palace,4.7,1.0,MID,13
Cajuste,Ipswich Town,4.5,1.0,MID,13
Ugarte,Manchester United,4.9,1.0,MID,13
Ward-Prowse,Nottingham Forest,6.2,1.0,MID,13
Sterling,Arsenal,6.7,1.0,MID,13
Yarmoliuk,Brentford,4.4,1.0,MID,13
Iroegbunam,Everton,4.5,0.0,MID,13
C.Soler,West Ham United,5.0,1.0,MID,13
Hee Chan,Wolverhampton Wanderers,6.1,1.0,MID,13
R.Gomes,Wolverhampton Wanderers,5.2,1.0,MID,13
Enciso,Brighton & Hove Albion,5.4,1.0,MID,13
Mudryk,Chelsea,6.2,1.0,MID,13
Garner,Everton,4.9,0.0,MID,13
Cairney,Fulham,4.8,1.0,MID,13
Luongo,Ipswich Town,4.5,1.0,MID,13
Ogbene,Ipswich Town,4.9,0.0,MID,13
McAteer,Leicester City,4.7,1.0,MID,13
Jaden,Aston Villa,5.3,1.0,MID,13
Reed,Fulham,4.8,0.0,MID,13
Endo,Liverpool,4.7,1.0,MID,13
Almirón,Newcastle United,5.5,1.0,MID,13
Ugochukwu,Southampton,4.5,1.0,MID,13
Smallbone,Southampton,5.0,0.0,MID,13
Bergvall,Tottenham Hotspur,4.4,1.0,MID,13
Odobert,Tottenham Hotspur,5.3,0.0,MID,13
Álvarez,West Ham United,5.0,1.0,MID,13
Adams,Bournemouth,4.9,1.0,MID,13
Milner,Brighton & Hove Albion,5.0,0.0,MID,13
Renato Veiga,Chelsea,4.5,1.0,MID,13
Taylor,Ipswich Town,4.8,1.0,MID,13
B.Soumaré,Leicester City,4.4,1.0,MID,13
Gray,Tottenham Hotspur,4.7,1.0,MID,13
Moore,Tottenham Hotspur,4.5,0.5,MID,13
Jorginho,Arsenal,4.7,1.0,MID,13
Buendia,Aston Villa,5.2,1.0,MID,13
Konak,Brentford,4.5,1.0,MID,13
Gruda,Brighton & Hove Albion,5.4,1.0,MID,13
Dewsbury-Hall,Chelsea,5.6,1.0,MID,13
Mount,Manchester United,6.3,1.0,MID,13
Sangaré,Nottingham Forest,4.4,0.0,MID,13
Forbs,Wolverhampton Wanderers,5.5,1.0,MID,13
Fraser,Southampton,4.8,1.0,MID,13
Irving,West Ham United,4.8,1.0,MID,13
Kamara,Aston Villa,5.0,1.0,MID,13
Philip,Bournemouth,4.8,1.0,MID,13
Moder,Brighton & Hove Albion,4.4,1.0,MID,13
Agbinone,Crystal Palace,4.5,1.0,MID,13
Rodrigo,Manchester City,6.3,0.0,MID,13
Antony,Manchester United,5.7,1.0,MID,13
Kamaldeen,Southampton,5.0,1.0,MID,13
L.Guilherme,West Ham United,4.7,1.0,MID,13
Lewis-Skelly,Arsenal,4.5,1.0,MID,13
Trevitt,Brentford,4.5,1.0,MID,13
Armstrong,Everton,4.5,1.0,MID,13
Choudhury,Leicester City,4.4,1.0,MID,13
Elliott,Liverpool,5.2,1.0,MID,13
Chiesa,Liverpool,6.8,0.5,MID,13
McAtee,Manchester City,4.7,1.0,MID,13
Collyer,Manchester United,4.5,1.0,MID,13
Da Silva Moreira,Nottingham Forest,4.5,1.0,MID,13
Danilo,Nottingham Forest,4.7,0.0,MID,13
Amo-Ameyaw,Southampton,4.4,1.0,MID,13
Cornet,Southampton,4.7,1.0,MID,13
Oulad M'hand,Arsenal,4.5,1.0,MID,13
Kabia,Arsenal,4.5,1.0,MID,13
Young,Aston Villa,4.5,1.0,MID,13
Broggio,Aston Villa,4.5,1.0,MID,13
Brierley,Brentford,4.5,1.0,MID,13
Dasilva,Brentford,4.8,0.0,MID,13
G.Nunes,Brentford,4.9,0.5,MID,13
Yogane,Brentford,4.5,1.0,MID,13
Maghoma,Brentford,4.5,1.0,MID,13
March,Brighton & Hove Albion,6.5,0.5,MID,13
Peupion,Brighton & Hove Albion,4.5,1.0,MID,13
Casadei,Chelsea,4.4,1.0,MID,13
Chukwuemeka,Chelsea,4.8,1.0,MID,13
Kellyman,Chelsea,4.4,0.0,MID,13
M.França,Crystal Palace,4.4,0.0,MID,13
Umeh-Chibueze,Crystal Palace,4.5,0.25,MID,13
Rodney,Crystal Palace,4.5,1.0,MID,13
Bates,Everton,4.5,1.0,MID,13
King,Fulham,4.5,1.0,MID,13
Godo,Fulham,4.5,1.0,MID,13
Broadhead,Ipswich Town,4.9,0.75,MID,13
Golding,Leicester City,4.4,1.0,MID,13
Alves,Leicester City,4.5,1.0,MID,13
McConnell,Liverpool,4.4,1.0,MID,13
Morton,Liverpool,4.4,1.0,MID,13
Bobb,Manchester City,4.7,0.0,MID,13
O’Reilly,Manchester City,4.9,1.0,MID,13
Wright,Manchester City,4.5,1.0,MID,13
Fletcher,Manchester United,4.5,1.0,MID,13
Fitzgerald,Manchester United,4.5,1.0,MID,13
Hayden,Newcastle United,4.5,1.0,MID,13
Kuol,Newcastle United,4.5,1.0,MID,13
Miley,Newcastle United,5.0,1.0,MID,13
Olusesi,Tottenham Hotspur,4.5,1.0,MID,13
B.Traore,Wolverhampton Wanderers,4.8,0.0,MID,13
Cundle,Wolverhampton Wanderers,4.5,1.0,MID,13
Gonzalez,Wolverhampton Wanderers,4.4,0.0,MID,13
Edozie,Wolverhampton Wanderers,4.5,1.0,MID,13
Haaland,Manchester City,15.1,1.0,FWD,13
Cunha,Wolverhampton Wanderers,7.0,1.0,FWD,13
N.Jackson,Chelsea,8.0,1.0,FWD,13
Wood,Nottingham Forest,6.6,1.0,FWD,13
Welbeck,Brighton & Hove Albion,6.0,1.0,FWD,13
Watkins,Aston Villa,9.0,1.0,FWD,13
Wissa,Brentford,6.1,1.0,FWD,13
Delap,Ipswich Town,5.6,1.0,FWD,13
Raúl,Fulham,5.7,1.0,FWD,13
Strand Larsen,Wolverhampton Wanderers,5.6,1.0,FWD,13
Isak,Newcastle United,8.5,1.0,FWD,13
Solanke,Tottenham Hotspur,7.6,1.0,FWD,13
Evanilson,Bournemouth,6.0,1.0,FWD,13
Havertz,Arsenal,7.9,1.0,FWD,13
Vardy,Leicester City,5.6,1.0,FWD,13
João Pedro,Brighton & Hove Albion,5.7,1.0,FWD,13
Mateta,Crystal Palace,7.2,1.0,FWD,13
Antonio,West Ham United,5.4,1.0,FWD,13
Calvert-Lewin,Everton,5.6,1.0,FWD,13
Ndiaye,Everton,5.4,1.0,FWD,13
Duran,Aston Villa,5.9,1.0,FWD,13
Archer,Southampton,5.0,1.0,FWD,13
Darwin,Liverpool,7.1,1.0,FWD,13
Zirkzee,Manchester United,6.6,1.0,FWD,13
Gakpo,Liverpool,7.1,1.0,FWD,13
Højlund,Manchester United,6.9,1.0,FWD,13
Armstrong,Southampton,5.1,1.0,FWD,13
Muniz,Fulham,5.5,1.0,FWD,13
Ings,West Ham United,5.0,1.0,FWD,13
Hirst,Ipswich Town,5.4,0.0,FWD,13
Beto,Everton,5.0,1.0,FWD,13
Ferguson,Brighton & Hove Albion,5.5,1.0,FWD,13
Enes Ünal,Bournemouth,5.4,1.0,FWD,13
Nketiah,Crystal Palace,5.9,0.0,FWD,13
Awoniyi,Nottingham Forest,5.6,1.0,FWD,13
G.Jesus,Arsenal,6.8,1.0,FWD,13
Edouard,Leicester City,5.2,1.0,FWD,13
Richarlison,Tottenham Hotspur,6.8,0.0,FWD,13
Onuachu,Southampton,4.9,0.75,FWD,13
Osula,Newcastle United,5.0,1.0,FWD,13
Stewart,Southampton,4.5,0.0,FWD,13
Füllkrug,West Ham United,6.7,0.0,FWD,13
Al-Hamadi,Ipswich Town,4.8,1.0,FWD,13
Thiago,Brentford,5.9,1.0,FWD,13
Marc Guiu,Chelsea,4.8,1.0,FWD,13
Daka,Leicester City,4.8,1.0,FWD,13
Wilson,Newcastle United,6.9,1.0,FWD,13
Butler-Oyedeji,Arsenal,4.5,1.0,FWD,13
Deivid,Chelsea,5.0,1.0,FWD,13
Marsh,Crystal Palace,4.5,1.0,FWD,13
Broja,Everton,5.4,0.0,FWD,13
Y. Chermiti,Everton,4.9,0.0,FWD,13
Vinicius,Fulham,5.0,1.0,FWD,13
Wheatley,Manchester United,4.5,1.0,FWD,13
Dennis,Nottingham Forest,4.9,1.0,FWD,13
Lankshear,Tottenham Hotspur,4.5,1.0,FWD,13
Chiwome,Wolverhampton Wanderers,4.5,1.0,FWD,13
Kalajdžić,Wolverhampton Wanderers,4.8,0.0,FWD,13
Beto,Everton,5.0,1.0,FWD,13
Ferguson,Brighton & Hove Albion,5.5,1.0,FWD,13
Enes Ünal,Bournemouth,5.4,1.0,FWD,13
Nketiah,Crystal Palace,5.9,0.0,FWD,13
Awoniyi,Nottingham Forest,5.6,1.0,FWD,13
G.Jesus,Arsenal,6.8,1.0,FWD,13
Edouard,Leicester City,5.2,1.0,FWD,13
Richarlison,Tottenham Hotspur,6.8,0.0,FWD,13
Onuachu,Southampton,4.9,0.75,FWD,13
Osula,Newcastle United,5.0,1.0,FWD,13
Stewart,Southampton,4.5,0.0,FWD,13
Füllkrug,West Ham United,6.7,0.0,FWD,13
Al-Hamadi,Ipswich Town,4.8,1.0,FWD,13
Thiago,Brentford,5.9,1.0,FWD,13
Marc Guiu,Chelsea,4.8,1.0,FWD,13
Daka,Leicester City,4.8,1.0,FWD,13
Wilson,Newcastle United,6.9,1.0,FWD,13
Butler-Oyedeji,Arsenal,4.5,1.0,FWD,13
Deivid,Chelsea,5.0,1.0,FWD,13
Marsh,Crystal Palace,4.5,1.0,FWD,13
Broja,Everton,5.4,0.0,FWD,13
Y. Chermiti,Everton,4.9,0.0,FWD,13
Vinicius,Fulham,5.0,1.0,FWD,13
Wheatley,Manchester United,4.5,1.0,FWD,13
Dennis,Nottingham Forest,4.9,1.0,FWD,13
Lankshear,Tottenham Hotspur,4.5,1.0,FWD,13
Chiwome,Wolverhampton Wanderers,4.5,1.0,FWD,13
Kalajdžić,Wolverhampton Wanderers,4.8,0.0,FWD,13
